movieId,item_id,title,is_european_wide,is_non_english,has_us_origin,has_us_company_involvement,is_coproduction,is_blockbuster_head,num_origin_countries,rating_count_train,directors,director_citizenship,filming_location_country,award_count,global_compatibility_score,local_europe_score,platform_compatible_europe,local_europe,local_non_english_no_us_europe,award_signal_europe,director_europe_european_film
58610,,51 Birch Street (2005),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58617,10351.0,Black Dawn (2005),False,False,True,True,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
58622,10352.0,"Hammer, The (2007)",False,False,True,True,False,False,1,108.0,,,,0.0,0.4,0.4,False,False,False,False,False
58627,10353.0,Never Back Down (2008),False,False,True,True,False,False,1,196.0,,,,0.0,0.4,0.4,False,False,False,False,False
58632,10354.0,"Terror's Advocate (Avocat de la terreur, L') (2007)",True,True,False,False,False,False,1,12.0,,,,0.0,0.0,1.0,False,True,True,False,False
58641,,9 Star Hotel (Malon 9 Kochavim) (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58649,10355.0,Napoléon (1927),True,True,False,False,True,False,3,13.0,,,,0.0,0.2,0.8,False,True,True,False,False
58652,10356.0,CJ7 (Cheung Gong 7 hou) (2008),False,True,False,False,True,False,2,82.0,,,,0.0,0.2,0.6,False,False,False,False,False
58655,10357.0,Drillbit Taylor (2008),False,False,True,True,False,True,1,256.0,,,,0.0,0.8,0.2,False,False,False,False,False
58661,10358.0,Dead Awake (2001),False,False,True,False,True,False,2,1.0,,,,0.0,0.6,0.2,False,False,False,False,False
58706,10359.0,"Under the Same Moon (Misma luna, La) (2007)",False,False,True,True,True,False,2,83.0,,,,0.0,0.6,0.2,False,False,False,False,False
58709,10360.0,Tropical Malady (Sud pralad) (2004),True,True,False,False,True,False,4,31.0,,,,0.0,0.2,0.8,False,True,True,False,False
58718,10361.0,Slipstream (2007),False,False,True,False,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
58722,10362.0,Terror of Mechagodzilla (Mekagojira no gyakushu) (1975),False,True,False,False,False,False,1,3.0,,,,0.0,0.0,0.8,False,False,False,False,False
58740,10363.0,"Smiling Lieutenant, The (1931)",False,False,True,True,False,False,1,13.0,,,,0.0,0.4,0.4,False,False,False,False,False
58743,10364.0,Alatriste (2006),True,True,False,False,False,False,1,31.0,,,,0.0,0.0,1.0,False,True,True,False,False
58760,10365.0,Joysticks (1983),False,False,True,True,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
58770,10366.0,Spirit Trap (2005),True,False,False,False,False,False,1,2.0,,,,0.0,0.2,0.8,False,True,False,False,False
58774,10367.0,Promised Land (Ziemia Obiecana) (1975),True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
58783,10368.0,Youth Without Youth (2007),True,False,True,True,True,False,5,57.0,,,,0.0,0.6,0.4,True,False,False,False,False
58803,10369.0,21 (2008),False,False,True,True,False,True,1,1749.0,,,,0.0,0.8,0.2,False,False,False,False,False
58806,10370.0,Smart People (2008),False,False,True,True,False,True,1,259.0,,,,0.0,0.8,0.2,False,False,False,False,False
58808,10371.0,"Last Hangman, The (Pierrepoint) (2005)",True,False,False,False,False,False,1,25.0,,,,0.0,0.2,0.8,False,True,False,False,False
58810,10372.0,"Hawk Is Dying, The (2006)",False,False,True,True,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
58812,10373.0,"Ball, The (Le bal) (1983)",True,True,False,False,True,False,4,4.0,,,,0.0,0.2,0.8,False,True,True,False,False
58816,10374.0,"Gymnast, The (2006)",False,False,True,False,False,False,1,10.0,,,,0.0,0.4,0.4,False,False,False,False,False
58826,10375.0,"Shepherd: Border Patrol, The (2008)",False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
58839,10376.0,Leatherheads (2008),False,False,True,True,False,True,1,246.0,,,,0.0,0.8,0.2,False,False,False,False,False
58842,10377.0,Assembly (Ji jie hao) (2007),False,True,False,False,True,False,3,2.0,,,,0.0,0.2,0.6,False,False,False,False,False
58847,10378.0,Why Not? (Eijanaika) (1981),False,True,False,False,False,False,1,6.0,,,,0.0,0.0,0.8,False,False,False,False,False
58850,10379.0,Pirates (1986),True,False,False,True,True,False,3,31.0,,,,0.0,0.6,0.4,True,False,False,False,False
58870,10380.0,Zebraman (2004),False,True,False,False,False,False,1,26.0,,,,0.0,0.0,0.8,False,False,False,False,False
58874,,Marketa Lazarová (1967),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58876,10381.0,Stop-Loss (2008),False,False,True,True,False,False,1,138.0,,,,0.0,0.4,0.4,False,False,False,False,False
58879,10382.0,Shine a Light (2008),False,False,True,True,False,False,1,124.0,,,,0.0,0.4,0.4,False,False,False,False,False
58881,10383.0,Dark Matter (2007),False,False,True,False,False,False,1,19.0,,,,0.0,0.4,0.4,False,False,False,False,False
58889,10384.0,"Business of Being Born, The (2008)",False,False,True,False,False,False,1,28.0,,,,0.0,0.4,0.4,False,False,False,False,False
58895,,Black Peter (Cerný Petr) (1964),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58898,10385.0,"Aerial, The (La antena) (2007)",False,True,False,False,False,False,1,25.0,,,,0.0,0.0,0.8,False,False,False,False,False
58904,10386.0,Chan Is Missing (1982),False,False,True,False,False,False,1,9.0,,,,0.0,0.4,0.4,False,False,False,False,False
58920,10387.0,Close to Home (Karov La Bayit) (2005),False,True,False,False,False,False,1,5.0,,,,0.0,0.0,0.8,False,False,False,False,False
58922,10388.0,White Palms (Fehér tenyér) (2006),True,False,False,False,False,False,1,4.0,,,,0.0,0.2,0.8,False,True,False,False,False
58933,10389.0,Saawariya (2007),False,True,False,False,False,False,1,13.0,,,,0.0,0.0,0.8,False,False,False,False,False
58937,10390.0,Julia (2008),True,False,True,False,True,False,4,52.0,,,,0.0,0.6,0.4,True,False,False,False,False
58939,,I Always Wanted to Be a Gangster (J'ai toujours rêvé d'être un gangster) (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58941,10391.0,Just Anybody (Le premier venu) (2008),True,False,False,False,False,False,1,5.0,,,,0.0,0.0,0.8,False,True,False,False,False
58945,10392.0,"Pope's Toilet, The (El bano del Papa) (1998)",False,True,False,False,False,False,1,10.0,,,,0.0,0.0,0.8,False,False,False,False,False
58964,10393.0,Inside (À l'intérieur) (2007),True,True,False,False,False,False,1,107.0,,,,0.0,0.0,1.0,False,True,True,False,False
58972,10394.0,Nim's Island (2008),False,False,True,True,True,False,2,157.0,,,,0.0,0.6,0.2,False,False,False,False,False
58975,10395.0,"Ruins, The (2008)",True,False,True,True,True,True,3,263.0,,,,0.0,1.0,0.2,True,False,False,False,False
58992,10396.0,Joy Division (2007),True,False,False,False,False,False,1,55.0,,,,0.0,0.2,0.8,False,True,False,False,False
58994,,Send a Bullet (Manda Bala) (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
58998,10397.0,Forgetting Sarah Marshall (2008),False,False,True,True,False,True,1,2929.0,,,,0.0,0.8,0.2,False,False,False,False,False
59000,10398.0,Sex and Death 101 (2007),False,False,True,False,False,False,1,55.0,,,,0.0,0.4,0.4,False,False,False,False,False
59014,10399.0,Superhero Movie (2008),False,False,True,True,False,True,1,308.0,,,,0.0,0.8,0.2,False,False,False,False,False
59016,10400.0,Street Kings (2008),False,False,True,True,False,True,1,375.0,,,,0.0,0.8,0.2,False,False,False,False,False
59018,10401.0,"Visitor, The (2007)",False,False,True,True,False,True,1,741.0,,,,0.0,0.8,0.2,False,False,False,False,False
59022,10402.0,Harold & Kumar Escape from Guantanamo Bay (2008),False,False,True,True,False,True,1,781.0,,,,0.0,0.8,0.2,False,False,False,False,False
59026,10403.0,99 francs (2007),True,True,False,False,False,False,1,161.0,Jan Kounen,France|Kingdom of the Netherlands,,0.0,0.0,1.0,False,True,True,False,True
59031,10404.0,Private Property (Nue propriété) (2006),True,True,False,False,True,False,2,6.0,,,,0.0,0.2,0.8,False,True,True,False,False
59037,10405.0,Speed Racer (2008),True,False,True,True,True,True,4,391.0,,,,0.0,1.0,0.2,True,False,False,False,False
59040,10406.0,Gabriel (2007),False,False,False,False,False,False,1,41.0,,,,0.0,0.2,0.6,False,False,False,False,False
59044,10407.0,Diminished Capacity (2008),False,False,True,False,False,False,1,7.0,,,,0.0,0.4,0.4,False,False,False,False,False
59053,10408.0,Nathalie... (2003),True,True,False,False,True,False,2,14.0,,,,0.0,0.2,0.8,False,True,True,False,False
59065,10409.0,Chapter 27 (2007),False,False,True,False,True,False,2,45.0,,,,0.0,0.6,0.2,False,False,False,False,False
59074,,"Thief Who Came to Dinner, The (1973)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59103,10410.0,"Forbidden Kingdom, The (2008)",False,False,True,True,True,True,2,602.0,,,,0.0,1.0,0.0,False,False,False,False,False
59105,10411.0,Where in the World Is Osama Bin Laden? (2008),True,False,True,False,True,False,2,73.0,,,,0.0,0.6,0.4,True,False,False,False,False
59107,10412.0,"Life Before Her Eyes, The (2007)",False,False,True,True,False,False,1,62.0,,,,0.0,0.4,0.4,False,False,False,False,False
59112,10413.0,"Puff, Puff, Pass (2006)",False,False,True,False,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
59114,10414.0,Pulp (1972),True,False,False,False,True,False,2,2.0,,,,0.0,0.4,0.6,False,False,False,False,False
59116,10415.0,Virgin Territory (2007),True,False,True,False,True,False,5,3.0,,,,0.0,0.6,0.4,True,False,False,False,False
59118,10416.0,Happy-Go-Lucky (2008),True,False,False,True,False,True,1,431.0,,,,0.0,0.8,0.4,True,False,False,False,False
59126,10417.0,Religulous (2008),False,False,True,True,False,True,1,745.0,,,,0.0,0.8,0.2,False,False,False,False,False
59129,10418.0,Outpost (2008),True,False,False,False,False,False,1,52.0,,,,0.0,0.2,0.8,False,True,False,False,False
59131,,Are You Scared? (2006),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59136,10419.0,Before Flying Back to Earth (Pries parskrendant i zeme) (2005),True,True,False,False,True,False,2,1.0,,,,0.0,0.2,0.8,False,True,True,False,False
59138,10420.0,Bernard and Doris (2007),True,False,True,False,True,False,2,7.0,,,,0.0,0.6,0.4,True,False,False,False,False
59141,10421.0,Son of Rambow (2007),True,False,True,False,True,True,4,371.0,,,,0.0,1.0,0.2,True,False,False,False,False
59143,,Super High Me (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59154,10422.0,Black Friday (1940),False,False,True,True,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
59157,10423.0,"Invisible Ray, The (1936)",False,False,True,True,False,False,1,10.0,,,,0.0,0.4,0.4,False,False,False,False,False
59159,10424.0,Murders in the Rue Morgue (1932),False,False,True,True,False,False,1,14.0,,,,0.0,0.4,0.4,False,False,False,False,False
59173,10425.0,"Killer Elite, The (1975)",False,False,True,True,False,False,1,21.0,,,,0.0,0.4,0.4,False,False,False,False,False
59178,10426.0,Tarzan Escapes (1936),False,False,True,True,False,False,1,13.0,,,,0.0,0.4,0.4,False,False,False,False,False
59180,10427.0,Tarzan Finds a Son! (1939),False,False,True,True,False,False,1,14.0,,,,0.0,0.4,0.4,False,False,False,False,False
59182,10428.0,Tarzan's Secret Treasure (1941),False,False,True,True,False,False,1,7.0,,,,0.0,0.4,0.4,False,False,False,False,False
59184,10429.0,Tarzan's New York Adventure (1942),False,False,True,True,False,False,1,13.0,,,,0.0,0.4,0.4,False,False,False,False,False
59188,10430.0,Viva Zapata! (1952),False,False,True,True,False,False,1,60.0,,,,0.0,0.4,0.4,False,False,False,False,False
59216,10431.0,Antares (2004),True,False,False,False,False,False,1,7.0,,,,0.0,0.2,0.8,False,True,False,False,False
59220,10432.0,Outsourced (2006),False,False,True,False,False,False,1,183.0,,,,0.0,0.4,0.4,False,False,False,False,False
59256,10433.0,Deception (2008),False,False,True,True,False,False,1,150.0,,,,0.0,0.4,0.4,False,False,False,False,False
59258,10434.0,Baby Mama (2008),False,False,True,True,False,True,1,482.0,,,,0.0,0.8,0.2,False,False,False,False,False
59260,10435.0,"Unknown Woman, The (La Sconosciuta) (2006)",True,True,False,False,True,False,2,30.0,,,,0.0,0.2,0.8,False,True,True,False,False
59273,10436.0,Delirious (2006),True,False,True,False,True,False,2,45.0,,,,0.0,0.6,0.4,True,False,False,False,False
59290,10437.0,Klimt (2006),True,False,False,False,True,False,4,26.0,,,,0.0,0.4,0.6,False,False,False,False,False
59295,10438.0,Expelled: No Intelligence Allowed (2008),False,False,True,False,False,False,1,99.0,,,,0.0,0.4,0.4,False,False,False,False,False
59302,10439.0,Viva Cuba (2005),True,True,False,False,True,False,2,6.0,,,,0.0,0.2,0.8,False,True,True,False,False
59306,10440.0,Prom Night (2008),False,False,True,True,False,False,1,134.0,,,,0.0,0.4,0.4,False,False,False,False,False
59313,10441.0,"White Massai, The (Weisse Massai, Die) (2005)",True,False,False,False,False,False,1,14.0,,,,0.0,0.2,0.8,False,True,False,False,False
59315,10442.0,Iron Man (2008),False,False,True,True,False,True,1,9556.0,,,,0.0,0.8,0.2,False,False,False,False,False
59327,10443.0,Possessed (Besat) (1999),True,True,False,False,True,False,2,2.0,,,,0.0,0.2,0.8,False,True,True,False,False
59333,10444.0,Made of Honor (2008),True,False,True,True,True,True,2,346.0,,,,0.0,1.0,0.2,True,False,False,False,False
59336,10445.0,Redbelt (2008),False,False,True,True,False,True,1,253.0,,,,0.0,0.8,0.2,False,False,False,False,False
59339,10446.0,Mister Lonely (2007),True,False,True,False,True,False,3,57.0,,,,0.0,0.6,0.4,True,False,False,False,False
59362,10447.0,Anamorph (2007),False,False,True,False,False,False,1,52.0,,,,0.0,0.4,0.4,False,False,False,False,False
59366,10448.0,"Bread, My Sweet, The (a.k.a. Wedding for Bella, A) (2001)",False,False,True,False,False,False,1,4.0,,,,0.0,0.4,0.4,False,False,False,False,False
59369,10449.0,Taken (2008),True,False,True,False,True,True,3,3959.0,,,,0.0,1.0,0.2,True,False,False,False,False
59376,10450.0,Hero Wanted (2008),False,False,True,True,False,False,1,20.0,,,,0.0,0.4,0.4,False,False,False,False,False
59382,10451.0,"Flight of the Red Balloon (Voyage du ballon rouge, Le) (2007)",True,True,False,False,False,False,1,48.0,,,,0.0,0.0,1.0,False,True,True,False,False
59387,10452.0,"Fall, The (2006)",True,False,True,True,True,True,3,1389.0,,,,0.0,1.0,0.2,True,False,False,False,False
59392,10453.0,Stargate: The Ark of Truth (2008),False,False,True,True,True,True,2,312.0,,,,0.0,1.0,0.0,False,False,False,False,False
59397,10454.0,Walk All Over Me (2007),False,False,False,False,False,False,1,2.0,,,,0.0,0.2,0.6,False,False,False,False,False
59399,10455.0,Blind Dating (2006),False,False,True,True,False,False,1,19.0,,,,0.0,0.4,0.4,False,False,False,False,False
59404,10456.0,Meet Bill (2007),False,False,True,False,False,False,1,108.0,,,,0.0,0.4,0.4,False,False,False,False,False
59418,10457.0,"American Crime, An (2007)",False,False,True,False,False,False,1,150.0,,,,0.0,0.4,0.4,False,False,False,False,False
59421,10458.0,What Happens in Vegas... (2008),False,False,True,True,False,True,1,553.0,,,,0.0,0.8,0.2,False,False,False,False,False
59426,10459.0,White Night (Hvid nat) (2007),True,False,False,False,False,False,1,1.0,,,,0.0,0.0,0.8,False,True,False,False,False
59429,10460.0,American Pie Presents Beta House (American Pie 6: Beta House) (2007),False,False,True,True,False,True,1,241.0,,,,0.0,0.8,0.2,False,False,False,False,False
59435,10461.0,Numb (2007),False,False,True,False,True,False,2,16.0,,,,0.0,0.6,0.2,False,False,False,False,False
59440,10462.0,Bella (2006),False,False,True,True,False,False,1,103.0,,,,0.0,0.4,0.4,False,False,False,False,False
59447,10463.0,Fiorile (1993),True,True,False,False,True,False,3,2.0,,,,0.0,0.2,0.8,False,True,True,False,False
59463,,"Man Between, The (1953)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59465,,"Stars Look Down, The (1940)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59478,,"Unknown Soldier, The (Unbekannte Soldat, Der) (2006)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59485,10464.0,a/k/a Tommy Chong (2005),False,False,True,False,False,False,1,34.0,,,,0.0,0.4,0.4,False,False,False,False,False
59501,10465.0,"Chronicles of Narnia: Prince Caspian, The (2008)",True,False,True,True,True,True,5,1232.0,,,,0.0,1.0,0.2,True,False,False,False,False
59519,10466.0,Reprise (2006),True,True,False,False,True,False,2,85.0,,,,0.0,0.2,0.8,False,True,True,False,False
59527,10467.0,"Window, The (1949)",False,False,True,True,False,False,1,15.0,,,,0.0,0.4,0.4,False,False,False,False,False
59547,10468.0,"Ron Clark Story, The (2006)",False,False,True,False,True,False,2,10.0,,,,0.0,0.6,0.2,False,False,False,False,False
59549,10469.0,Shelter (2007),False,False,True,False,False,False,1,85.0,,,,0.0,0.4,0.4,False,False,False,False,False
59561,10470.0,American Crude (2008),False,False,True,False,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
59590,10471.0,Young at Heart (a.k.a. Young@Heart) (2007),True,False,False,False,False,False,1,153.0,,,,0.0,0.2,0.8,False,True,False,False,False
59594,10472.0,"War, Inc. (2008)",False,False,True,True,False,False,1,184.0,,,,0.0,0.4,0.4,False,False,False,False,False
59602,10473.0,"Year of the Wolf, The (Suden vuosi) (2007)",True,True,False,False,False,False,1,26.0,,,,0.0,0.0,1.0,False,True,True,False,False
59604,10474.0,"Girl Next Door, The (2007)",False,False,True,False,False,False,1,143.0,,,,0.0,0.4,0.4,False,False,False,False,False
59607,10475.0,King Corn (2007),False,False,True,False,False,False,1,78.0,,,,0.0,0.4,0.4,False,False,False,False,False
59615,10476.0,Indiana Jones and the Kingdom of the Crystal Skull (2008),False,False,True,True,False,True,1,3437.0,,,,0.0,0.8,0.2,False,False,False,False,False
59621,10477.0,How to Rob a Bank (2007),False,False,True,False,False,False,1,21.0,,,,0.0,0.4,0.4,False,False,False,False,False
59625,10478.0,"Hey, Hey, It's Esther Blueburger (2008)",False,False,False,False,False,False,1,8.0,,,,0.0,0.2,0.6,False,False,False,False,False
59641,,"Quiet American, The (1958)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59649,10480.0,Blonde and Blonder (2008),False,False,True,False,True,False,2,1.0,,,,0.0,0.6,0.2,False,False,False,False,False
59651,,Wesley Willis: The Daddy of Rock 'n' Roll (2003),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59655,,Patti Smith: Dream of Life (2008),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59665,10481.0,Day of the Outlaw (1959),False,False,True,False,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
59667,10482.0,Nina's Heavenly Delights (2006),True,False,False,False,False,False,1,2.0,,,,0.0,0.2,0.8,False,True,False,False,False
59669,10483.0,Following Sean (2005),False,False,True,False,False,False,1,8.0,,,,0.0,0.4,0.4,False,False,False,False,False
59680,10484.0,One Hour with You (1932),False,False,True,True,False,False,1,14.0,,,,0.0,0.4,0.4,False,False,False,False,False
59684,,Lake of Fire (2006),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59705,,"Witnesses, The (Les témoins) (2007)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59709,10485.0,"Oxford Murders, The (2007)",True,False,False,False,True,False,3,133.0,,,,0.0,0.4,0.6,False,False,False,False,False
59715,10486.0,Shutter (2008),False,False,True,True,False,False,1,97.0,,,,0.0,0.4,0.4,False,False,False,False,False
59721,10487.0,"Grand, The (2007)",False,False,True,False,False,False,1,58.0,,,,0.0,0.4,0.4,False,False,False,False,False
59725,10488.0,Sex and the City (2008),False,False,True,False,False,True,1,936.0,,,,0.0,0.8,0.2,False,False,False,False,False
59727,10489.0,"Strangers, The (2008)",False,False,True,True,False,True,1,384.0,,,,0.0,0.8,0.2,False,False,False,False,False
59729,10490.0,Savage Grace (2007),True,False,True,False,True,False,3,47.0,,,,0.0,0.6,0.4,True,False,False,False,False
59731,10491.0,"Bigger, Stronger, Faster* (2008)",False,False,True,False,False,True,1,282.0,,,,0.0,0.8,0.2,False,False,False,False,False
59738,10492.0,All the Boys Love Mandy Lane (2006),False,False,True,True,False,False,1,87.0,,,,0.0,0.4,0.4,False,False,False,False,False
59753,10493.0,Memories of Matsuko (Kiraware Matsuko no isshô) (2006),False,True,False,False,False,False,1,12.0,,,,0.0,0.0,0.8,False,False,False,False,False
59775,10494.0,Allan Quatermain and the Temple of Skulls (2008),False,False,True,True,False,False,1,1.0,,,,0.0,0.4,0.4,False,False,False,False,False
59784,10495.0,Kung Fu Panda (2008),False,False,True,True,False,True,1,3601.0,,,,0.0,0.8,0.2,False,False,False,False,False
59795,,What Would Jesus Buy? (2007),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59801,10496.0,"Emperor's Naked Army Marches On, The (Yuki Yukite shingun) (1987)",False,True,False,False,False,False,1,5.0,,,,0.0,0.0,0.8,False,False,False,False,False
59805,,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59810,10497.0,Recount (2008),False,False,True,True,False,True,1,239.0,,,,0.0,0.8,0.2,False,False,False,False,False
59814,10498.0,Ex Drummer (2007),True,True,False,False,True,False,3,27.0,,,,0.0,0.2,0.8,False,True,True,False,False
59816,,"Art of Crying, The (Kunsten at græde i kor) (2006)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59832,10499.0,Where the Sidewalk Ends (1950),False,False,True,True,False,False,1,39.0,,,,0.0,0.4,0.4,False,False,False,False,False
59834,10500.0,100 Rifles (1969),False,False,True,True,False,False,1,41.0,,,,0.0,0.4,0.4,False,False,False,False,False
59836,10501.0,Blood Alley (1955),False,False,True,True,False,False,1,4.0,,,,0.0,0.4,0.4,False,False,False,False,False
59838,10502.0,Chato's Land (1972),True,False,False,False,False,False,1,9.0,,,,0.0,0.2,0.8,False,True,False,False,False
59840,,Cold Sweat (De la part des copains) (1970),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59842,10503.0,"FBI Story, The (1959)",False,False,True,True,False,False,1,8.0,,,,0.0,0.4,0.4,False,False,False,False,False
59844,10504.0,"Honor Among Thieves (Adieu l'ami) (Farewell, Friend) (1968)",True,True,False,False,True,False,2,2.0,,,,0.0,0.2,0.8,False,True,True,False,False
59846,10505.0,"Iron Mask, The (1929)",False,False,True,False,False,False,1,30.0,,,,0.0,0.4,0.4,False,False,False,False,False
59850,10506.0,St. Ives (1976),False,False,True,True,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
59852,10507.0,Villa Rides! (1968),False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
59854,10508.0,"Wings of Eagles, The (1957)",False,False,True,True,False,False,1,8.0,,,,0.0,0.4,0.4,False,False,False,False,False
59858,,Steamboat Round the Bend (1935),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59861,,"World Moves On, The (1934)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59865,,Pilgrimage (1933),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59867,10509.0,Lonelyhearts (1958),False,False,True,False,False,False,1,3.0,,,,0.0,0.4,0.4,False,False,False,False,False
59869,,"Andromeda Strain, The (2008)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59888,,Boat People (Tau ban no hoi) (1982),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59893,10510.0,"Wrong Move, The (Falsche Bewegung) (1975)",True,True,False,False,False,False,1,7.0,,,,0.0,0.0,1.0,False,True,True,False,False
59895,,Dust in the Wind (Lian lian feng chen) (1986),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59900,10511.0,You Don't Mess with the Zohan (2008),False,False,True,True,False,True,1,965.0,,,,0.0,0.8,0.2,False,False,False,False,False
59905,10512.0,"Prefab People, The (Panelkapcsolat) (1982)",True,True,False,False,False,False,1,2.0,,,,0.0,0.0,1.0,False,True,True,False,False
59908,10513.0,"Promotion, The (2008)",False,False,True,True,False,False,1,111.0,,,,0.0,0.4,0.4,False,False,False,False,False
59910,10514.0,And When Did You Last See Your Father? (2007),True,False,False,False,False,False,1,46.0,,,,0.0,0.2,0.8,False,True,False,False,False
59912,10515.0,My Brother Is an Only Child (Mio fratello è figlio unico) (2006),True,True,False,False,True,False,2,33.0,,,,0.0,0.2,0.8,False,True,True,False,False
59915,10516.0,Stuck (2007),True,False,True,False,True,False,2,82.0,,,,0.0,0.6,0.4,True,False,False,False,False
59922,,July Rhapsody (Laam yan sei sap) (2002),False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59935,10517.0,Flesh Gordon (1974),False,False,True,False,False,False,1,43.0,,,,0.0,0.4,0.4,False,False,False,False,False
59938,10518.0,Telefon (1977),False,False,True,True,False,False,1,15.0,,,,0.0,0.4,0.4,False,False,False,False,False
59942,10519.0,"Lost World, The (1960)",False,False,True,True,False,False,1,5.0,,,,0.0,0.4,0.4,False,False,False,False,False
59945,,"Mark of Zorro, The (1920)",False,False,False,False,False,False,0,0.0,,,,0.0,0.0,0.6,False,False,False,False,False
59947,10520.0,"Protector, The (1985)",False,False,True,True,False,False,1,6.0,,,,0.0,0.4,0.4,False,False,False,False,False
59954,7144.0,"Three Musketeers, The (1921)",False,False,True,False,False,True,1,548.0,,,,0.0,0.8,0.2,False,False,False,False,False
59960,10522.0,Warlock (1959),False,False,True,True,False,False,1,13.0,,,,0.0,0.4,0.4,False,False,False,False,False
59974,10523.0,"Fidanzati, I (Fiances, The) (1963)",True,True,False,False,False,False,1,1.0,,,,0.0,0.0,1.0,False,True,True,False,False
59976,10524.0,"Posto, Il (1961)",True,True,False,False,False,False,1,38.0,,,,0.0,0.0,1.0,False,True,True,False,False
59985,10525.0,Chaos Theory (2007),False,False,True,True,False,True,1,230.0,,,,0.0,0.8,0.2,False,False,False,False,False
59988,10526.0,"Boys and Girls Guide to Getting Down, The (2006)",False,False,True,False,False,False,1,2.0,,,,0.0,0.4,0.4,False,False,False,False,False
59995,10527.0,Boy A (2007),True,False,False,False,False,True,1,420.0,,,,0.0,0.6,0.6,True,False,False,False,False
60007,10528.0,Doctor Who (1996),True,False,True,False,True,False,3,73.0,,,,0.0,0.6,0.4,True,False,False,False,False
60014,10529.0,"Complete History of My Sexual Failures, A (2008)",True,False,False,False,False,False,1,5.0,,,,0.0,0.2,0.8,False,True,False,False,False
60020,10530.0,"Warlords, The (Tau ming chong) (2007)",False,True,False,False,False,False,1,49.0,,,,0.0,0.0,0.8,False,False,False,False,False
60030,10531.0,Spiral (2007),False,False,True,False,False,False,1,18.0,,,,0.0,0.4,0.4,False,False,False,False,False
60032,10532.0,Hounddog (2007),False,False,True,False,False,False,1,18.0,,,,0.0,0.4,0.4,False,False,False,False,False
60037,10533.0,"Happening, The (2008)",False,False,True,True,False,True,1,970.0,,,,0.0,0.8,0.2,False,False,False,False,False
