movieId,title,genres,clean_title,release_year,imdbId,tmdbId,imdb_id_str,rating_count,mean_rating,rating_std,first_rating_at,last_rating_at,tag_count,unique_tag_count,top_tags,genome_tag_coverage,top_genome_tags,item_id,rating_count_test,rating_count_train,rating_count_validation,wikidata_uri,title_wikidata,country,original_language,language_of_work,production_company,production_company_country,production_company_hq_country,publication_date,has_mpnet_json,has_clip_json,has_mpnet_matrix,has_clip_matrix
513,Radioland Murders (1994),Comedy|Mystery|Romance,Radioland Murders,1994.0,110939,22588.0,tt0110939,33.0,2.757575757575758,1.068886775759687,1997-02-26 16:00:42,2014-07-18 09:41:19,5.0,3.0,radio | george lucas | show business,5.0,radio | murder mystery | highly quotable | 1930s | police investigation,440.0,67.0,447.0,58.0,http://www.wikidata.org/entity/Q1741078,Radioland Murders,['United States'],['English'],[],['Lucasfilm'],['United States'],['United States'],1994-10-21T00:00:00Z,True,True,True,True
514,"Ref, The (1994)",Comedy,"Ref, The",1994.0,110955,10872.0,tt0110955,254.0,3.533464566929134,0.8823377840389117,1996-05-10 02:04:19,2012-12-24 09:40:15,16.0,16.0,comedy | denis leary | kevin spacey | holiday | angry | biting | confrontational | humorous,5.0,christmas | holiday | comedy | sarcasm | hilarious,441.0,445.0,3761.0,475.0,http://www.wikidata.org/entity/Q1360651,The Ref,['United States'],['English'],[],"['Don Simpson', 'Touchstone Pictures']",['United States'],['United States'],1994-07-07T00:00:00Z,True,True,True,True
515,"Remains of the Day, The (1993)",Drama|Romance,"Remains of the Day, The",1993.0,107943,1245.0,tt0107943,501.0,3.92814371257485,0.8442904401362064,1996-05-08 19:18:21,2014-10-26 11:09:48,57.0,29.0,emma thompson | anthony hopkins | romance | butler | adapted from:book | great acting | based on a book | christopher reeve,5.0,period piece | melancholic | literary adaptation | costume drama | beautifully filmed,442.0,1071.0,8516.0,1074.0,http://www.wikidata.org/entity/Q1625242,The Remains of the Day,"['United Kingdom', 'United States']",['English'],[],['Merchant Ivory Productions'],['United States'],['United Kingdom'],1994-03-10T00:00:00Z,True,True,True,True
516,Renaissance Man (1994),Comedy|Drama,Renaissance Man,1994.0,110971,11858.0,tt0110971,155.0,3.1161290322580646,0.9166911042685869,1996-05-25 11:03:04,2012-05-01 18:37:18,2.0,2.0,penny marshall | military,5.0,feel-good | military | feel good movie | comedy | mentor,443.0,328.0,2777.0,326.0,http://www.wikidata.org/entity/Q129288,Renaissance Man,['United States'],['English'],[],['Touchstone Pictures'],['United States'],['United States'],1994-09-08T00:00:00Z,True,True,True,True
517,Rising Sun (1993),Action|Drama|Mystery,Rising Sun,1993.0,107969,7007.0,tt0107969,197.0,3.1624365482233503,0.9015350583946004,1996-11-01 23:00:52,2014-10-13 23:40:51,24.0,21.0,michael crichton | murder | nudity (topless) | based on a book | crime | clv | seen 2014 | seen at the cinema,5.0,murder mystery | murder | race issues | based on a book | crime,444.0,325.0,2765.0,360.0,http://www.wikidata.org/entity/Q1217573,Rising Sun,['United States'],['English'],[],['20th Century Studios'],['United States'],['United States'],1993-11-11T00:00:00Z,True,True,True,True
518,"Road to Wellville, The (1994)",Comedy,"Road to Wellville, The",1994.0,111001,10467.0,tt0111001,64.0,2.53125,0.991531603447374,1996-11-01 23:02:53,2011-06-22 14:32:24,4.0,4.0,alan parker | nudity (topless - notable) | clv | literary adaptation,5.0,nudity (topless - notable) | sexual | humorous | satirical | original,445.0,129.0,959.0,134.0,http://www.wikidata.org/entity/Q1999631,The Road to Wellville,['United States'],['English'],[],['Beacon Pictures'],['United States'],['Japan'],1994-12-01T00:00:00Z,True,True,True,True
519,RoboCop 3 (1993),Action|Crime|Drama|Sci-Fi|Thriller,RoboCop 3,1993.0,107978,5550.0,tt0107978,225.0,2.1822222222222223,1.0286713190031511,1996-05-23 12:41:36,2014-09-17 00:24:49,51.0,13.0,franchise | cyborgs | bad acting | crappy sequel | no peter weller | pg-13 | android(s)/cyborg(s) | crime-fighting/police robot,5.0,cyborgs | franchise | crappy sequel | sequel | sequels,446.0,512.0,3808.0,492.0,http://www.wikidata.org/entity/Q841233,RoboCop 3,['United States'],['English'],[],['Orion Pictures'],['United States'],['United States'],1994-07-29T00:00:00Z,True,True,True,True
520,Robin Hood: Men in Tights (1993),Comedy,Robin Hood: Men in Tights,1993.0,107977,8005.0,tt0107977,745.0,3.07248322147651,1.063245883694788,1996-05-19 22:08:36,2015-02-12 16:21:08,80.0,28.0,parody | mel brooks | comedy | cary elwes | funny | spoof | gross-out | mel brooks movie,5.0,spoof | parody | comedy | hilarious | funniest movies,447.0,1376.0,11658.0,1405.0,http://www.wikidata.org/entity/Q1334948,Robin Hood: Men in Tights,"['France', 'United States']",['English'],[],[],[],[],1994-04-01T00:00:00Z,True,True,True,True
521,Romeo Is Bleeding (1993),Crime|Thriller,Romeo Is Bleeding,1993.0,107983,2088.0,tt0107983,115.0,3.3391304347826085,0.9517938421345494,1996-05-25 10:52:38,2010-01-04 01:52:02,43.0,18.0,noir thriller | neo-noir | nudity (topless) | gary oldman | juliette lewis | r | police | new york city,5.0,neo-noir | noir thriller | corruption | mob | noir,448.0,239.0,1722.0,224.0,http://www.wikidata.org/entity/Q624857,Romeo Is Bleeding,"['United Kingdom', 'United States']",['English'],[],['PolyGram Filmed Entertainment'],['United Kingdom'],['United States'],1994-10-06T00:00:00Z,True,True,True,True
522,Romper Stomper (1992),Action|Drama,Romper Stomper,1992.0,105275,10412.0,tt0105275,66.0,3.727272727272727,0.8374954336583581,1996-11-11 20:31:54,2014-05-09 11:21:46,22.0,11.0,brutality | violence | violent | racism | russell crowe | australia | neo-nazis | skinheads,5.0,violence | violent | brutality | brutal | australia,449.0,130.0,1001.0,133.0,http://www.wikidata.org/entity/Q909098,Romper Stomper,['Australia'],['English'],[],['VicScreen'],['Australia'],[],1993-03-11T00:00:00Z,True,True,True,True
523,Ruby in Paradise (1993),Drama,Ruby in Paradise,1993.0,108000,47889.0,tt0108000,51.0,3.5294117647058822,0.9455779434075351,1997-01-13 11:30:57,2006-05-05 13:32:49,14.0,14.0,bittersweet | compassionate | intimate | reflective | understated | wry | ashley judd | florida romance,5.0,coming-of-age | bittersweet | intimate | coming of age | meditative,450.0,95.0,747.0,84.0,http://www.wikidata.org/entity/Q753610,Ruby in Paradise,['United States'],['English'],[],[],[],[],1993-01-01T00:00:00Z,True,True,True,True
524,Rudy (1993),Drama,Rudy,1993.0,108002,14534.0,tt0108002,380.0,3.5657894736842106,0.8730126517561879,1996-05-25 10:30:10,2014-11-15 19:55:00,27.0,17.0,football | inspirational | sports | inspirational ending | true story | sport:american football | college | notre dame,5.0,football | sports | inspiring | true story | based on true story,451.0,749.0,6080.0,801.0,http://www.wikidata.org/entity/Q3107519,Rudy,['United States'],['English'],[],[],[],[],1993-01-01T00:00:00Z,True,True,True,True
525,"Saint of Fort Washington, The (1993)",Drama,"Saint of Fort Washington, The",1993.0,108026,56583.0,tt0108026,3.0,3.0,0.0,1997-03-28 11:30:16,2000-02-05 14:59:11,1.0,1.0,tim hunter,5.0,homeless | original | mental illness | depression | loneliness,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
526,"Savage Nights (Nuits fauves, Les) (1992)",Drama,"Savage Nights (Nuits fauves, Les)",1992.0,105032,41878.0,tt0105032,8.0,2.5625,1.1160357137142674,1997-05-03 10:13:39,2004-02-18 06:27:59,1.0,1.0,nudity (topless),5.0,relationships | life | aids | sexual | mentor,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
527,Schindler's List (1993),Drama|War,Schindler's List,1993.0,108052,424.0,tt0108052,2475.0,4.294141414141414,0.8492626147938213,1996-05-22 21:05:22,2015-03-30 15:21:05,638.0,150.0,holocaust | world war ii | steven spielberg | true story | based on a true story | black and white | nazis | disturbing,5.0,jews | holocaust | oscar (best directing) | poland | oscar (best editing),452.0,5081.0,40046.0,4927.0,http://www.wikidata.org/entity/Q483941,Schindler's List,['United States'],['English'],[],['Amblin Entertainment'],['United States'],['United States'],1994-03-04T00:00:00Z,True,True,True,True
528,"Scout, The (1994)",Comedy|Drama,"Scout, The",1994.0,111094,35233.0,tt0111094,44.0,2.8068181818181817,0.7170345025180229,1996-05-09 15:53:38,2011-12-26 05:20:32,1.0,1.0,michael ritchie,5.0,baseball | sports | comedy | original | goofy,453.0,93.0,726.0,94.0,http://www.wikidata.org/entity/Q785267,The Scout,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
529,Searching for Bobby Fischer (1993),Drama,Searching for Bobby Fischer,1993.0,108065,14291.0,tt0108065,523.0,3.841300191204589,0.8162946793789235,1996-05-22 22:34:37,2014-09-29 21:45:29,65.0,28.0,chess | based on a true story | father-son relationship | prodigy | genius | characters | predictable | board game,5.0,chess | mentor | based on a true story | based on true story | true story,454.0,1099.0,8799.0,1054.0,http://www.wikidata.org/entity/Q663528,Searching for Bobby Fischer,['United States'],['English'],[],[],[],[],1993-08-11T00:00:00Z,True,True,True,True
530,Second Best (1994),Drama,Second Best,1994.0,111102,103413.0,tt0111102,2.0,3.25,0.3535533905932738,1998-07-29 03:22:38,2006-12-17 01:37:01,1.0,1.0,chris menges,0.0,,455.0,1.0,27.0,4.0,http://www.wikidata.org/entity/Q6123116,Second Best,"['United Kingdom', 'United States']",['English'],[],[],[],[],1995-04-27T00:00:00Z,True,True,True,True
531,"Secret Garden, The (1993)",Children|Drama,"Secret Garden, The",1993.0,108071,11236.0,tt0108071,370.0,3.516216216216216,0.983471400948848,1996-05-08 12:06:13,2015-01-31 16:15:42,32.0,16.0,england | fairy tale | magic | beautifully filmed | hypochondria | mansion | lyrical | maggie smith,5.0,magic | beautifully filmed | fairy tale | children | single father,456.0,720.0,5989.0,750.0,http://www.wikidata.org/entity/Q525421,The Secret Garden,"['United Kingdom', 'United States']",['English'],[],['American Zoetrope'],['United States'],['United States'],1994-03-24T00:00:00Z,True,True,True,True
532,Serial Mom (1994),Comedy|Crime|Horror,Serial Mom,1994.0,111127,11592.0,tt0111127,290.0,3.0637931034482757,1.0573025474143543,1996-05-26 23:51:50,2012-05-21 18:49:43,16.0,11.0,dark comedy | john waters | comedy | rock concert footage | 100 essential female performances | spoof | afternoon section | crime,5.0,dark humor | black comedy | dark comedy | serial killer | suburbia,457.0,604.0,4754.0,610.0,http://www.wikidata.org/entity/Q610670,Serial Mom,['United States'],['English'],[],[],[],[],1994-05-26T00:00:00Z,True,True,True,True
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,"Shadow, The",1994.0,111143,8850.0,tt0111143,179.0,2.9441340782122905,1.0068343446925,1996-05-25 11:00:47,2014-11-29 03:19:54,15.0,13.0,russell mulcahy | comic book adaption | to see: superhero | clv | 1930s | alec baldwin | atomic bomb | bad script,5.0,superhero | super hero | dark hero | superheroes | super-hero,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
534,Shadowlands (1993),Drama|Romance,Shadowlands,1993.0,108101,10445.0,tt0108101,247.0,3.880566801619433,0.8571239502241544,1996-05-22 14:20:13,2014-05-05 22:20:42,18.0,9.0,c.s. lewis | biography | beautifully written and acted | richard attenborough | based on a play | clv | reviewed | anthony hopkins,5.0,love | love story | c.s. lewis | beautifully filmed | relationships,458.0,520.0,3888.0,461.0,http://www.wikidata.org/entity/Q1403132,Shadowlands,"['United Kingdom', 'United States']",['English'],[],[],[],[],1994-04-07T00:00:00Z,True,True,True,True
535,Short Cuts (1993),Drama,Short Cuts,1993.0,108122,695.0,tt0108122,281.0,3.7597864768683276,0.9738282101153528,1996-05-26 23:50:36,2013-11-16 11:27:00,73.0,42.0,multiple storylines | dark comedy | julianne moore | los angeles | robert altman | robert downey jr. | ensemble cast | nudity (full frontal - notable),5.0,ensemble cast | multiple storylines | robert downey jr | los angeles | criterion,459.0,552.0,4435.0,589.0,http://www.wikidata.org/entity/Q605226,Short Cuts,['United States'],['English'],[],[],[],[],1994-01-06T00:00:00Z,True,True,True,True
536,"Simple Twist of Fate, A (1994)",Drama,"Simple Twist of Fate, A",1994.0,111194,43535.0,tt0111194,25.0,3.24,0.7234178138070236,1996-06-23 21:53:24,2012-02-19 02:02:22,3.0,3.0,lost classic | silas marner | touching,5.0,amy smart | touching | adapted from:book | original | sentimental,460.0,80.0,587.0,75.0,http://www.wikidata.org/entity/Q471401,A Simple Twist of Fate,['United States'],['English'],[],['Touchstone Pictures'],['United States'],['United States'],1994-01-01T00:00:00Z,True,True,True,True
537,Sirens (1994),Drama,Sirens,1994.0,111201,12519.0,tt0111201,196.0,3.2193877551020407,0.8874230238358193,1996-05-22 22:34:44,2012-01-04 15:51:03,27.0,15.0,notable nudity | nudity (full frontal - notable) | australia | bathing an a stream | posing nude | skinnydipping | the body | redbox,5.0,erotic | sexual | pornography | australia | sexuality,461.0,346.0,2731.0,354.0,http://www.wikidata.org/entity/Q1542458,Sirens,"['Australia', 'United Kingdom']",['English'],[],[],[],[],1994-09-15T00:00:00Z,True,True,True,True
538,Six Degrees of Separation (1993),Drama,Six Degrees of Separation,1993.0,108149,23210.0,tt0108149,216.0,3.6597222222222223,0.8963481034066064,1996-05-23 18:16:38,2013-03-14 20:21:27,37.0,23.0,thought provoking | adapted from:play | donald sutherland | good dialogue | will smith | stockard channing | humorous | impostor,5.0,based on a play | talky | greed | existentialism | con artists,462.0,498.0,4148.0,455.0,http://www.wikidata.org/entity/Q1169609,Six Degrees of Separation,['United States'],['English'],[],['Regency Enterprises'],['United States'],['United States'],1993-12-08T00:00:00Z,True,True,True,True
539,Sleepless in Seattle (1993),Comedy|Drama|Romance,Sleepless in Seattle,1993.0,108160,858.0,tt0108160,1429.0,3.5318404478656404,0.9586336490676352,1996-05-22 14:21:18,2014-12-29 11:51:40,151.0,51.0,tom hanks | meg ryan | romance | chick flick | comedy | bill pullman | new york city | destiny,5.0,romantic comedy | romantic | chick flick | love story | girlie movie,463.0,2906.0,23091.0,2808.0,http://www.wikidata.org/entity/Q107167,Sleepless in Seattle,['United States'],['English'],[],['TriStar Pictures'],['United States'],['United States'],1993-10-15T00:00:00Z,True,True,True,True
540,Sliver (1993),Thriller,Sliver,1993.0,108162,867.0,tt0108162,257.0,2.7684824902723735,0.9891495482452461,1996-05-22 22:35:49,2014-04-15 19:56:21,24.0,19.0,voyeurism | sharon stone | suspense | nudity (rear) | nudity (topless) | silly | thriller | tom berenger,5.0,voyeurism | erotic | sexy | sexual | murder mystery,464.0,469.0,3966.0,508.0,http://www.wikidata.org/entity/Q581642,Sliver,['United States'],['English'],[],['Paramount Pictures'],['United States'],['United States'],1993-08-19T00:00:00Z,True,True,True,True
541,Blade Runner (1982),Action|Sci-Fi|Thriller,Blade Runner,1982.0,83658,78.0,tt0083658,1527.0,4.158153241650295,0.8767627786057803,1996-05-23 18:19:51,2015-03-20 23:48:48,969.0,196.0,cyberpunk | sci-fi | dystopia | philip k. dick | harrison ford | atmospheric | stylized | robots,5.0,distopia | futuristic | androids | future | cyberpunk,465.0,3113.0,24383.0,3030.0,http://www.wikidata.org/entity/Q184843,Blade Runner,"['Hong Kong', 'United States']",['English'],[],"['Tandem Productions', 'The Ladd Company', 'Warner Bros. Entertainment']",['United States'],['United States'],1982-10-14T00:00:00Z,True,True,True,True
542,Son in Law (1993),Comedy|Drama|Romance,Son in Law,1993.0,108186,13203.0,tt0108186,171.0,2.827485380116959,1.1184569694145863,1996-05-29 22:49:30,2012-12-24 09:08:45,8.0,6.0,pauly shore | stupid but funny | paulie shore | ending | can't remember | steve rash,5.0,comedy | funny | original | very funny | family,466.0,325.0,2812.0,354.0,http://www.wikidata.org/entity/Q1137790,Son in Law,['United States'],['English'],[],['Hollywood Pictures'],['United States'],['United States'],1993-08-19T00:00:00Z,True,True,True,True
543,So I Married an Axe Murderer (1993),Comedy|Romance|Thriller,So I Married an Axe Murderer,1993.0,108174,10442.0,tt0108174,606.0,3.198019801980198,1.020644443770195,1996-05-22 22:36:59,2014-03-27 16:51:24,19.0,13.0,quirky | comedy | serial killer | multiple roles | mike myers | thomas schlamme | overrated | no_fa_ganes,5.0,comedy | funny | hilarious | very funny | sarcasm,467.0,1277.0,9879.0,1192.0,http://www.wikidata.org/entity/Q1753552,So I Married an Axe Murderer,['United States'],['English'],[],['TriStar Pictures'],['United States'],['United States'],1994-02-10T00:00:00Z,True,True,True,True
544,Striking Distance (1993),Action|Crime,Striking Distance,1993.0,108238,11074.0,tt0108238,117.0,2.9615384615384617,0.809836738958278,1996-05-23 12:43:39,2013-05-10 12:02:18,4.0,3.0,bruce willis | seen 2010 | clv,5.0,chase | good action | murder mystery | action | car chase,468.0,218.0,1728.0,222.0,http://www.wikidata.org/entity/Q617249,Striking Distance,['United States'],['English'],[],['Columbia Pictures'],['United States'],['United States'],1994-01-20T00:00:00Z,True,True,True,True
545,Harem (1985),Drama,Harem,1985.0,89256,33367.0,tt0089256,4.0,1.625,1.1086778913041726,1998-08-21 12:42:41,2003-12-05 03:09:56,1.0,1.0,betamax,5.0,melancholic | loneliness | original | grindhouse | complex,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
546,Super Mario Bros. (1993),Action|Adventure|Children|Comedy|Fantasy|Sci-Fi,Super Mario Bros.,1993.0,108255,9607.0,tt0108255,287.0,1.994773519163763,1.0770040034058634,1996-05-24 22:24:42,2015-01-11 18:14:57,41.0,29.0,video game | video game adaptation | adapted from:game | alternate reality | mario | funny | fantasy | corny,5.0,based on a video game | video game | video game adaptation | adapted from:game | videogame,469.0,558.0,4432.0,564.0,http://www.wikidata.org/entity/Q535550,Super Mario Bros.,['United States'],['English'],[],"['Allied Filmmakers', 'Cinergi Pictures', 'Hollywood Pictures', 'Nintendo']","['Japan', 'United Kingdom', 'United States']","['Japan', 'United States']",1993-05-28T00:00:00Z,True,True,True,True
547,Surviving the Game (1994),Action|Adventure|Thriller,Surviving the Game,1994.0,111323,17585.0,tt0111323,39.0,2.641025641025641,1.0192148548651887,1996-11-08 21:06:12,2014-11-28 04:11:48,4.0,4.0,hunting | survival | so bad it's funny | clv,5.0,homeless | hunting | wilderness | survival | good action,470.0,87.0,651.0,69.0,http://www.wikidata.org/entity/Q1461570,Surviving the Game,['United States'],['English'],[],['New Line Cinema'],['United States'],['United States'],1994-01-01T00:00:00Z,True,True,True,True
548,Terminal Velocity (1994),Action|Mystery|Thriller,Terminal Velocity,1994.0,111400,9057.0,tt0111400,128.0,2.859375,0.8647458777414708,1996-05-22 22:35:56,2011-06-16 19:31:53,4.0,4.0,can't remember | charlie sheen | bd-r | clv,5.0,good action | action | action packed | fun movie | fast paced,471.0,303.0,2247.0,293.0,http://www.wikidata.org/entity/Q25760,Terminal Velocity,['United States'],['English'],[],"['Hollywood Pictures', 'Nomura Babcock & Brown']","['Japan', 'United States']","['Japan', 'United States']",1995-01-26T00:00:00Z,True,True,True,True
549,Thirty-Two Short Films About Glenn Gould (1993),Drama|Musical,Thirty-Two Short Films About Glenn Gould,1993.0,108328,20967.0,tt0108328,83.0,4.006024096385542,0.9984560517204355,1996-05-13 16:40:25,2011-10-03 15:42:48,32.0,11.0,"musicians | nonlinear | classical music | biopics | canada | music | \\""eccentric genius\""\"""" | prententious bullshit",5.0,musicians | music | classical music | eccentricity | biopic,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
550,Threesome (1994),Comedy|Romance,Threesome,1994.0,111418,10635.0,tt0111418,166.0,3.11144578313253,0.9508791881075372,1996-05-11 23:42:58,2010-12-05 15:25:15,11.0,9.0,group sex | nudity (rear) | nudity (topless - brief) | comedy | friendship | love triangle not threesome | poor gay dude | lara flynn boyle,5.0,sexual | gay character | gay | relationships | friendship,472.0,340.0,2671.0,362.0,http://www.wikidata.org/entity/Q1308638,Threesome,['United States'],['English'],[],['Columbia Pictures'],['United States'],['United States'],1994-07-28T00:00:00Z,True,True,True,True
551,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,"Nightmare Before Christmas, The",1993.0,107688,9479.0,tt0107688,1015.0,3.7300492610837437,0.9546075835633154,1996-05-08 12:05:59,2015-03-24 20:58:17,386.0,87.0,tim burton | halloween | gothic | christmas | musical | atmospheric | cult film | whimsical,5.0,stop motion | dark fantasy | halloween | animation | holiday,473.0,2094.0,16363.0,2052.0,http://www.wikidata.org/entity/Q322328,The Nightmare Before Christmas,['United States'],['English'],[],"['Skellington Productions', 'Touchstone Pictures', 'Walt Disney Pictures']",['United States'],['United States'],1994-12-08T00:00:00Z,True,True,True,True
552,"Three Musketeers, The (1993)",Action|Adventure|Comedy|Romance,"Three Musketeers, The",1993.0,108333,10057.0,tt0108333,600.0,3.2316666666666665,0.9157300319278124,1996-05-08 12:06:24,2014-09-30 21:12:07,15.0,10.0,swashbuckler | tim curry | knights | kiefer sutherland | no_fa_ganes | stephen herek | disney | based on a book,5.0,based on a book | swashbuckler | fun movie | adventure | sword fighting,474.0,1251.0,10341.0,1309.0,http://www.wikidata.org/entity/Q508931,The Three Musketeers,"['Austria', 'United Kingdom', 'United States']",['English'],[],"['Caravan Pictures', 'Walt Disney Pictures']",['United States'],['United States'],1994-02-11T00:00:00Z,True,True,True,True
553,Tombstone (1993),Action|Drama|Western,Tombstone,1993.0,108358,11969.0,tt0108358,746.0,3.6816353887399464,0.9345266934152756,1996-03-29 15:25:23,2014-09-29 21:46:36,81.0,48.0,western | val kilmer | gunfight | kurt russell | great acting | dialogue | highly quotable | gritty,5.0,gunfight | western | great acting | vengeance | oscar (best cinematography),475.0,1533.0,12095.0,1529.0,http://www.wikidata.org/entity/Q1420651,Tombstone,['United States'],['English'],[],"['Cinergi Pictures', 'Hollywood Pictures']",['United States'],['United States'],1994-02-17T00:00:00Z,True,True,True,True
554,Trial by Jury (1994),Crime|Drama|Thriller,Trial by Jury,1994.0,111488,41590.0,tt0111488,27.0,2.9814814814814814,1.1475851022697912,1996-04-22 08:20:39,2008-11-20 12:38:03,1.0,1.0,murder,5.0,thriller | psychology | courtroom | tense | original,476.0,49.0,412.0,55.0,http://www.wikidata.org/entity/Q2151912,Trial by Jury,['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
555,True Romance (1993),Crime|Thriller,True Romance,1993.0,108399,319.0,tt0108399,780.0,3.8762820512820513,0.8741849076840021,1996-03-27 14:11:21,2015-02-18 17:05:10,221.0,59.0,violent | ensemble cast | violence | christian slater | christopher walken | patricia arquette | quentin tarantino | romance,5.0,highly quotable | violence | violent | ensemble cast | gratuitous violence,477.0,1546.0,12263.0,1551.0,http://www.wikidata.org/entity/Q1127709,True Romance,"['France', 'United States']",['English'],[],"['August Entertainment', 'Davis Films', 'Morgan Creek Entertainment']","['France', 'United States']","['France', 'United States']",1994-01-27T00:00:00Z,True,True,True,True
556,"War Room, The (1993)",Documentary,"War Room, The",1993.0,108515,26408.0,tt0108515,60.0,3.925,0.8627164429967411,1996-12-16 13:30:48,2013-07-13 21:21:35,24.0,13.0,documentary | politics | chris hegedus | criterion | clinton | bill clinton | campaign manager | election,5.0,politics | political | documentary | president | criterion,478.0,128.0,950.0,141.0,http://www.wikidata.org/entity/Q743292,The War Room,['United States'],['English'],[],[],[],[],1993-01-01T00:00:00Z,True,True,True,True
558,"Pagemaster, The (1994)",Action|Adventure|Animation|Children|Fantasy,"Pagemaster, The",1994.0,110763,15139.0,tt0110763,79.0,2.632911392405063,1.0368494585716597,1996-12-30 14:31:08,2015-02-08 07:14:45,14.0,9.0,dragon | boring | books | christopher lloyd | visuals | can't remember | maurice hunt | macaulay culkin,5.0,adventure | fantasy | books | animation | original,479.0,134.0,1140.0,154.0,http://www.wikidata.org/entity/Q1196110,The Pagemaster,['United States'],['English'],[],"['20th Century Studios', 'Turner Entertainment']",['United States'],['United States'],1995-05-15T00:00:00Z,True,True,True,True
559,"Paris, France (1993)",Comedy,"Paris, France",1993.0,107779,161158.0,tt0107779,2.0,2.5,2.1213203435596424,2000-03-24 18:18:32,2000-05-01 16:12:00,2.0,2.0,nudity (full frontal) | nc-17,5.0,sexual | erotic | pornography | nudity (full frontal - notable) | nudity (full frontal),,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
560,"Beans of Egypt, Maine, The (1994)",Drama,"Beans of Egypt, Maine, The",1994.0,109226,218473.0,tt0109226,1.0,3.0,,2001-06-01 21:29:36,2001-06-01 21:29:36,0.0,0.0,,0.0,,480.0,2.0,32.0,5.0,http://www.wikidata.org/entity/Q2081311,"The Beans of Egypt, Maine",['United States'],['English'],[],[],[],[],1994-01-01T00:00:00Z,True,True,True,True
561,Killer (Bulletproof Heart) (1994),Drama|Thriller,Killer (Bulletproof Heart),1994.0,110259,85247.0,tt0110259,6.0,3.3333333333333335,0.5163977794943222,1996-05-15 02:47:22,2000-12-06 15:22:09,1.0,1.0,mark malone,5.0,assassin | stylish | drama | hitman | twists & turns,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
562,Welcome to the Dollhouse (1995),Comedy|Drama,Welcome to the Dollhouse,1995.0,114906,11446.0,tt0114906,299.0,3.754180602006689,1.0194127047351704,1996-06-03 15:41:43,2014-12-29 23:54:06,85.0,17.0,quirky | adolescence | indie | disturbing | depressing | school drama | ugly main character | unsettling,5.0,adolescence | bullying | loneliness | independent film | indie,,0.0,0.0,0.0,,,[],[],[],[],[],[],,True,True,False,False
563,Germinal (1993),Drama|Romance,Germinal,1993.0,107002,51980.0,tt0107002,17.0,3.176470588235294,0.8089572082044157,1996-07-07 16:28:34,2005-03-21 01:54:45,5.0,5.0,class issues | poverty | social message | strike | working class,5.0,poverty | based on a book | social commentary | revolution | fighting the system,481.0,30.0,273.0,39.0,http://www.wikidata.org/entity/Q1479633,Germinal,"['France', 'Italy']",['French'],[],[],[],[],1994-01-13T00:00:00Z,True,True,True,True
564,Chasers (1994),Comedy,Chasers,1994.0,109403,24405.0,tt0109403,16.0,2.28125,1.079641144084459,1996-12-11 06:11:45,2012-12-24 00:38:09,1.0,1.0,nudity (topless),5.0,male nudity | sexy | silly | original | nudity (topless),482.0,25.0,271.0,32.0,http://www.wikidata.org/entity/Q1068029,Chasers,['United States'],['English'],[],['Morgan Creek Entertainment'],['United States'],['United States'],1994-07-14T00:00:00Z,True,True,True,True
565,Cronos (1993),Drama|Horror,Cronos,1993.0,104029,11655.0,tt0104029,24.0,3.2916666666666665,1.15077163777999,1996-12-16 13:57:20,2015-03-06 22:55:21,36.0,21.0,guillermo del toro | clockwork devices | atmospheric | slow | claudio brook | criterion | vampires | moody,5.0,vampire | vampires | horror | immortality | goth,483.0,83.0,542.0,62.0,http://www.wikidata.org/entity/Q1140945,Cronos,['Mexico'],"['English', 'Spanish']",[],[],[],[],1992-01-01T00:00:00Z,True,True,True,True
566,Naked in New York (1994),Comedy|Romance,Naked in New York,1994.0,110623,11800.0,tt0110623,11.0,2.772727272727273,0.8174238913695991,1996-12-19 17:29:51,2005-11-29 13:32:38,1.0,1.0,writers,5.0,relationships | writers | original | great | pornography,484.0,15.0,118.0,17.0,http://www.wikidata.org/entity/Q12126445,Naked in New York,['United States'],['English'],[],[],[],[],1994-10-20T00:00:00Z,True,True,True,True
567,Kika (1993),Comedy|Drama,Kika,1993.0,107315,8223.0,tt0107315,29.0,3.4827586206896552,0.6612050500613263,1997-02-20 14:53:10,2014-10-10 02:50:36,10.0,8.0,almodovar | funny | warm | pedro almodovar | pedro almodã³var | television | writer | clv,0.0,,485.0,31.0,296.0,33.0,http://www.wikidata.org/entity/Q1472478,Kika,"['France', 'Spain']",['Spanish'],[],['Ciby 2000'],[],['France'],1994-03-17T00:00:00Z,True,True,True,True
